STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2016,,24.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2017,,24.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2018,,23.5,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2019,,22.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2020,,23.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2021,,23.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2022,,19.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,IT,Italy,2023,,16.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2009,,15.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2010,,17.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2011,,14.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2012,,13.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2013,,13.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2014,,12.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2015,,11.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2016,,10.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2017,,10.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2018,,9.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2019,,10.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2020,,13.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2021,,12.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2022,,10.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LT,Lithuania,2023,,13.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2009,,7.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2010,,6.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2011,,6.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2012,,7.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2013,,7.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2014,,6.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2015,,7.6,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2016,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2017,,6.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2018,,7.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2019,,6.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2020,,7.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2021,,8.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2022,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LU,Luxembourg,2023,,8.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2009,,20.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2010,,20.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2011,,19.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2012,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2013,,15.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2014,,15.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2015,,13.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2016,,13.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2017,,12.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2018,,11.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2019,,10.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2020,,11.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2021,,12.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2022,,11.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,LV,Latvia,2023,,10.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2011,,24.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2012,,24.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2013,,23.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2014,,22.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2015,,23.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2016,,22.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2017,,21.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2018,,21.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2019,,21.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,ME,Montenegro,2020,,26.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2009,,32.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2010,,31.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2011,,31.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2012,,32.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2013,,31.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2014,,31.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2015,,32.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2016,,31.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2017,,31.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2018,,29.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2019,,24.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MK,North Macedonia,2020,,26.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2009,,12.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2010,,12.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2011,,12.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2012,,12.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2013,,10.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2014,,11.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2015,,11.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2016,,9.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2017,,8.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2018,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2019,,8.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2020,,9.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2021,,10.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2022,,7.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,MT,Malta,2023,,7.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2009,,6.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2010,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2011,,6.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2012,,7.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2013,,8.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2014,,8.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2015,,7.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2016,,6.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2017,,6.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2018,,6.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2019,,6.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2020,,6.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2021,,3.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2022,,4.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NL,Netherlands,2023,,4.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2009,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2010,,7.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2011,,7.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2012,,7.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2013,,8.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2014,,8.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2015,,8.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2016,,8.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2017,,7.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2018,,7.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2019,,7.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,T,Total,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,NO,Norway,2020,,7.8,,,,02/05/24 23:00:00
